1200
127.689004328 136.52271733 55.6342426493
-141.156014967 124.438150341 34.7097888681
100.438976829 57.5567430839 117.86492609
4.63694423102 70.0533969328 124.772355241
69.2951148892 35.6052903083 98.8768363677
-75.7406289389 143.15533274 29.0584824046
-5.97503847712 134.570466659 -31.0314771446
-118.899982805 57.5250075993 105.724394439
-66.5879781823 60.3483911307 8.94797162675
33.1399883541 -91.5517822277 -27.0404569376
120.395892837 -1.8317344732 70.3761839066
-25.0843324709 108.114282918 91.628239668
-126.148475798 -65.7272411322 -3.77057056494
98.5081306007 121.898785164 1.03854067862
-80.5156470409 25.1187164302 -55.1127262149
81.7673418336 53.1594244142 81.4003428408
-146.784768471 -97.7911024714 55.0384219443
14.3586841057 -91.7455116683 55.5227821932
41.1559564037 108.458553223 -83.04625866
88.3109082247 -37.2652330201 74.103034761
-139.119398359 -53.4753700441 -74.6191690732
77.4602334103 -80.4135288353 -29.5635433956
93.449522082 -98.8264217519 48.2219403753
-68.1817747945 120.155685703 52.8850467241
-139.044960611 -74.9189059773 19.7884926195
-8.80346620825 -103.321491853 106.888087874
-79.207886349 -125.903765836 -3.34685247573
11.1797840101 71.7882026443 62.649735611
-118.549151028 -136.496064443 -31.8284325668
-117.635818389 114.548675146 140.893505821
77.2180298252 -84.2889927869 -134.567787819
143.202486878 0.505683201672 115.609416316
-67.3640849694 -99.0698615096 -142.020882182
72.6229850542 46.242009014 27.792606419
-142.395301696 42.1158763406 86.017188556
89.5595810347 52.0435586252 67.9814980157
38.2592775868 120.196214444 55.3110893842
75.7670674229 134.128059805 15.9976883863
75.978068029 -116.933635772 -22.6338549085
145.220124856 -96.3267982788 40.6681227329
-1.33470111819 71.6216139934 38.6488756319
143.506460321 -138.100119928 -133.979498422
-69.2107853179 101.998377827 57.7319075252
108.447943198 20.4991493734 32.8514143509
76.9092539604 -135.76081206 -68.4501960498
-104.258320844 -64.5307300917 23.145701935
-120.170260796 -147.481650153 -18.7493803883
146.125926597 -61.6422644757 58.3061658861
-147.436310172 -34.2881024151 101.832158243
47.6749576116 -77.4809268193 124.319559186
-148.571955532 -64.9662857236 80.4758773986
-100.286466879 -92.95578273 -33.8275259085
-25.4761576241 -32.2319555163 46.8155576742
148.547677783 36.7640763813 55.8273350902
-63.1759955103 65.4851755882 109.60083474
18.4582838266 53.361456833 63.0795469694
28.1517275446 -60.071138499 -120.064095289
-49.3989406385 142.122259389 91.2437737854
-124.761238124 -103.340909907 -125.573298605
-126.95609817 -85.6427221256 -102.475123524
-79.0824173641 59.5472478255 41.0286501011
-142.355844677 71.2510703983 -121.347199487
123.725548898 -142.323473204 115.269917332
-63.621551895 69.7915923591 119.887159272
75.8674289116 88.5435527043 135.998835069
91.3061141086 -107.009999786 89.9150309882
143.454868273 -103.398023605 -21.2333175387
-26.5812320285 -148.742480226 -57.4240714494
-51.6012799512 -85.5765089501 100.64229329
-148.496818925 -102.269829302 97.2395432647
129.993873262 -30.5710300628 9.24753684933
138.684559977 -147.411291298 53.3000848857
9.00325744124 14.7508986749 85.509019852
99.6517376526 -133.569580715 9.94879844237
-88.3205764527 -144.652528454 54.4556956136
-145.57570507 -52.5967185336 -52.8670804303
-93.2044369417 131.222554009 45.9075589572
-127.825838081 -69.7477084957 -139.760411221
9.54219649444 -122.815897744 81.9746067614
-118.035936199 145.674217052 -30.3903492053
-144.242155233 -41.5666608138 -131.157936961
-13.237177245 -84.7344059336 0.441452933897
-87.7746726875 -33.3492525369 148.715975462
-87.1864029614 85.3754828781 -99.419803408
96.3331341109 -61.3153276464 115.057625316
107.937642875 32.1996057743 20.7098094986
60.5547023338 -107.269130462 22.0486668571
4.65157606814 -45.0961733288 63.0772194346
16.9411108643 -149.203906404 98.318742624
-124.751564428 -145.671891377 31.9530481068
-33.1582610647 -11.8025343867 -146.640459042
-92.9190741418 127.039379066 74.1983106696
-41.5808021364 -148.917574066 -145.382067484
5.52779709099 11.3148861326 -54.6728561315
109.257981074 -115.184407442 -124.357232649
3.11651991524 83.701235065 141.103379855
-92.8481885099 35.6756881036 -131.675482937
-100.017059618 -77.1004389051 73.8516444779
86.5057486256 -143.415747893 1.23895840101
58.741634031 19.6457098471 -101.038765019
-129.579040397 39.9045524852 -20.8823888574
-143.067185829 -101.262498676 113.120839305
31.8749059828 -65.6681589196 136.065254645
133.541167809 33.0337685228 -83.7534089989
-131.411217011 10.2769379539 -56.6783512411
43.7823989507 -18.2813683398 -10.4817185453
-116.918600748 59.1018511504 -117.048244874
-32.5289875492 -71.6347291325 134.08576527
-133.787599347 -15.1978625611 -6.63548019924
-70.3160136598 108.088674532 -48.5622369393
147.249801614 -8.47915596339 -77.4720150328
-15.7801991729 -12.6118172503 10.5338258562
-101.988509222 132.532326231 -13.9138609844
-67.5247477923 52.5545023482 119.052183845
44.946701494 -75.453648951 -11.748273405
-102.757850706 -129.420546038 -72.420891008
-123.155844473 -2.37528460262 91.6243130879
-96.4191113825 -109.937918779 -30.6023619651
35.2696499422 -50.4504473499 -3.06017382282
2.73947761956 149.247122944 76.0227611881
135.73882764 -149.348683356 -68.2806092882
100.902333558 -62.833127263 -148.486929855
63.8954736167 -37.8545881335 105.787807904
131.616577257 68.6815984207 42.796643298
105.464671015 -6.97383877396 90.1295484112
-93.7196834976 82.8930565369 -25.0762446579
54.6071077645 -29.2441835453 -67.3430235354
-111.910200018 96.4696169876 1.77113594386
58.58449247 -34.1918933949 -121.186906689
40.2926126881 -146.285086019 51.9926449577
-37.7079780715 -112.480893625 -133.13230822
142.024363496 132.419614394 53.8243974409
-19.6269951141 139.043120484 -86.8196906118
-10.7561907728 -53.4397976676 36.6122208928
-9.26549508084 -148.356144135 24.5502831476
121.038655403 64.9533305082 5.62952993048
-55.0804338081 79.9235758769 -101.139097763
41.3112183623 63.5678265502 134.887353322
-133.911416765 -4.44365684586 -108.258835213
56.4321489762 -0.964015175988 122.031923963
-125.217732992 -52.8986949495 98.2763167607
138.800914612 -84.7052103773 -16.4123052069
69.8645646619 109.551607937 17.4480720666
-18.3275560164 81.413682654 88.5229007273
-42.289729686 101.164244187 136.896030029
93.5604519749 -63.5087253959 -47.7891954632
-1.75811616311 -115.268826408 -41.0962174929
31.9478564808 14.0421681915 36.3874152823
-72.8754775914 -13.9171866926 125.383188029
67.4000428296 -50.292795912 90.5677726741
-109.403375968 -34.267561352 103.719568368
105.170999304 -46.2899554309 79.5390426217
-32.0691417008 -29.0775243059 108.775052065
-23.7724009579 -55.9827969026 -48.0572305377
122.769195899 -118.716517001 -126.550662968
49.7772800304 -14.0794346357 -76.3886413388
30.3347104022 89.3995145255 44.4416576762
-83.3575472744 -5.3766320219 -5.72747979165
68.144707216 101.629343548 -3.532989253
-1.05933060812 125.415111442 -80.7547385506
-27.1752638309 49.3438907577 103.0214823
-16.5664403359 87.3457984387 89.4330927025
67.7370010161 41.0047513278 121.735985369
-113.356059986 -131.472384544 144.275995074
113.362689978 -99.8794569601 23.3802855575
125.299116175 33.4716325092 25.5407998454
-11.8698293578 -26.6029252346 91.5806190209
89.9444453858 100.629601253 22.0146315268
-65.4349938238 6.29116090949 77.5026053277
101.25179263 -41.4676625964 27.9109561295
-80.0011177087 -61.8400585569 -54.0918385681
-4.37064641945 -90.5860360418 134.349219762
-1.61730626258 -17.4725518619 -126.784269133
103.229902065 84.9297850047 61.4532339652
-67.6521951073 -126.017103623 -70.5608912181
8.03881458204 46.7651103412 3.0987973694
59.2088083894 91.1058033582 42.8545246773
